date,iso_a3,currency_code,name,local_price,dollar_ex,dollar_price,Inflation_USD,Inflation_Local,GDP
2017-07-01,IDN,IDR,Indonesia,32126.0,13369.5,2.40293204682299,0.01640149883762743,0.03632258064516129,3839.7850746049103
2018-07-01,IDN,IDR,Indonesia,31500.0,14360.0,2.19359331476323,-0.08711804078543754,-0.019485774761875116,3902.6616755590003
2019-07-09,IDN,IDR,Indonesia,32000.0,14130.0,2.26468506723284,0.03240881160201894,0.015873015873015872,4151.22755440796
2020-07-01,IDN,IDR,Indonesia,34000.0,14435.0,2.35538621406304,0.04005022514721022,0.0625,3895.6181520022496
2000-04-01,CHL,CLP,Chile,1260.0,514.0,2.45136186770428,,,5102.96876097291
2001-04-01,CHL,CLP,Chile,1260.0,601.0,2.09650582362729,-0.14475873544093082,0.0,4610.59269482557
2002-04-01,CHL,CLP,Chile,1400.0,655.0,2.13740458015267,0.019508057675994724,0.1111111111111111,4477.18785195496
2003-04-01,CHL,CLP,Chile,1400.0,716.0,1.9553072625698302,-0.08519553072625724,0.0,4823.257420974171
2004-05-01,CHL,CLP,Chile,1400.0,641.0,2.18408736349454,0.11700468018720891,0.0,6185.3037878327395
2005-06-01,CHL,CLP,Chile,1500.0,592.45,2.53185922862689,0.1592298325355974,0.07142857142857142,7560.543668238271
2006-05-01,CHL,CLP,Chile,1560.0,529.95,2.9436739315029703,0.162653080479289,0.04,9418.27492735073
2007-06-01,CHL,CLP,Chile,1565.0,526.75,2.9710488846701497,0.00929958745573509,0.003205128205128205,10456.8323890899
2008-06-01,CHL,CLP,Chile,1550.0,494.65,3.13352875770747,0.05468771445521309,-0.009584664536741214,10797.0473705117
2009-07-01,CHL,CLP,Chile,1750.0,548.55,3.1902287849785798,0.01809462483203506,0.12903225806451613,10204.5588537616
2010-07-01,CHL,CLP,Chile,1750.0,523.65,3.34192685954359,0.047550845030077935,0.0,12764.5931178671
2011-07-01,CHL,CLP,Chile,1850.0,462.75,3.99783900594273,0.1962676545496625,0.05714285714285714,14637.7561550875
2012-07-01,CHL,CLP,Chile,2050.0,493.05,4.1577933272487595,0.04001019577533261,0.10810810810810811,15397.7804504673
2013-07-01,CHL,CLP,Chile,2000.0,508.155,3.93580698802531,-0.053390421733717934,-0.024390243902439025,15842.159166151001
2014-07-01,CHL,CLP,Chile,2100.0,564.14,3.72248023540256,-0.05420152798950668,0.05,14675.1508630779
2015-07-01,CHL,CLP,Chile,2100.0,642.45,3.26873686668223,-0.12189275429994617,0.0,13567.3572174332
2016-07-01,CHL,CLP,Chile,2300.0,651.12,3.53237498464185,0.08065443280150383,0.09523809523809523,13788.2400083224
2017-07-01,CHL,CLP,Chile,2550.0,663.355,3.84409554461789,0.08824673522243436,0.10869565217391304,15034.058435071101
2018-07-01,CHL,CLP,Chile,2640.0,651.73,4.05075721541129,0.05376080495260999,0.03529411764705882,15820.0333659534
2019-07-09,CHL,CLP,Chile,2640.0,689.75,3.82747372236318,-0.05512142080463811,0.0,14616.207251376101
2020-07-01,CHL,CLP,Chile,2740.0,787.7,3.4784816554525797,-0.09118078717863111,0.03787878787878788,13162.591351970701
2000-04-01,HKG,HKD,Hong Kong,10.2,7.79,1.30937098844673,,,25756.772872370402
2001-04-01,HKG,HKD,Hong Kong,10.7,7.8,1.3717948717948703,0.04767471091000115,0.04901960784313726,25230.3780910304
2002-04-01,HKG,HKD,Hong Kong,11.2,8.0,1.4,0.020560747663552485,0.04672897196261683,24665.836231821602
2003-04-01,HKG,HKD,Hong Kong,11.5,7.8,1.47435897435897,0.05311355311355007,0.02678571428571435,23977.1734120477
2004-05-01,HKG,HKD,Hong Kong,12.0,7.79,1.54043645699615,0.04481777083217435,0.043478260869565216,24928.100372255096
2005-06-01,HKG,HKD,Hong Kong,12.0,7.7807,1.54227768709756,0.0011952652074987415,0.0,26649.637724155
2006-05-01,HKG,HKD,Hong Kong,12.0,7.7533,1.54772806417912,0.003533979079874451,0.0,28224.0951563146
2007-06-01,HKG,HKD,Hong Kong,12.0,7.81555,1.5354005796137198,-0.00796489050674315,0.0,30593.9511738646
2008-06-01,HKG,HKD,Hong Kong,13.3,7.7974,1.7056967707184398,0.11091319969904116,0.10833333333333339,31515.529210344303
2009-07-01,HKG,HKD,Hong Kong,13.3,7.7505,1.71601832139862,0.006051222501777211,0.0,30697.538386164102
2010-07-01,HKG,HKD,Hong Kong,14.8,7.7742,1.90373285997273,0.10938958881343146,0.11278195488721804,32550.136489179
2011-07-01,HKG,HKD,Hong Kong,15.1,7.7918,1.93793475191868,0.01796569921393281,0.0202702702702702,35142.4879344543
2012-07-01,HKG,HKD,Hong Kong,16.5,7.75815,2.126795692272,0.09745474669172202,0.0927152317880795,36730.796195815
2013-07-01,HKG,HKD,Hong Kong,17.0,7.75665,2.19166779473097,0.030502272829821677,0.030303030303030304,38403.7777145477
2014-07-01,HKG,HKD,Hong Kong,18.8,7.75045,2.42566560651317,0.1067670074564942,0.10588235294117651,40315.3739510191
2015-07-01,HKG,HKD,Hong Kong,19.2,7.7508,2.47716364762347,0.021230478336347097,0.021276595744680774,42432.1619740441
2016-07-01,HKG,HKD,Hong Kong,19.2,7.7554,2.4756943549011,-0.0005931351058617653,0.0,43734.1980702999
2017-07-01,HKG,HKD,Hong Kong,19.2,7.8115,2.45791461307047,-0.0071817192600659606,0.0,46160.429791493
2018-07-01,HKG,HKD,Hong Kong,20.0,7.84825,2.54833880164368,0.036788986929147435,0.041666666666666706,48537.5668888343
2019-07-09,HKG,HKD,Hong Kong,20.5,7.8105,2.6246719160105,0.029954068241469733,0.025,48359.001195059696
2020-07-01,HKG,HKD,Hong Kong,20.5,7.75095,2.64483708448642,0.0076829291893254666,0.0,46109.2299946609
2000-04-01,CZE,CZK,Czech Republic,54.37,39.1,1.39053708439898,,,6029.038192753579
2001-04-01,CZE,CZK,Czech Republic,56.0,39.0,1.4358974358974401,0.032620742019308244,0.029979768254552192,6637.04165713981
2002-04-01,CZE,CZK,Czech Republic,56.28,34.0,1.6552941176470601,0.15279411764705636,0.00500000000000002,8060.868702924241
2003-04-01,CZE,CZK,Czech Republic,56.57,28.9,1.9574394463667801,0.1825327145783666,0.0051528073916133465,9818.56849307488
2004-05-01,CZE,CZK,Czech Republic,56.42,26.5,2.12905660377359,0.0876743123396997,-0.002651582110659335,11749.8526643577
2005-06-01,CZE,CZK,Czech Republic,56.42,24.5409,2.2990191883753197,0.07982999808482497,0.0,13430.6698955613
2006-05-01,CZE,CZK,Czech Republic,59.05,22.1078,2.67100299441826,0.16180108801345636,0.046614675646933626,15261.797591113798
2007-06-01,CZE,CZK,Czech Republic,52.9,21.11675,2.5051203428557898,-0.062105003966346745,-0.10414902624894155,18466.5479299216
2008-06-01,CZE,CZK,Czech Republic,66.08,14.49795,4.55788577005715,0.8194278702240894,0.24914933837429112,22804.5776774507
2009-07-01,CZE,CZK,Czech Republic,67.92,18.66155,3.63956906044782,-0.20147865829419762,0.027845036319612642,19861.6974295256
2010-07-01,CZE,CZK,Czech Republic,67.64,19.7476,3.4252263566205494,-0.058892330456534144,-0.0041224970553592625,19960.0684872157
2011-07-01,CZE,CZK,Czech Republic,69.32,17.0219,4.072400848318931,0.18894356877975993,0.02483737433471308,21871.2660754128
2012-07-01,CZE,CZK,Czech Republic,70.33,21.048000000000002,3.34141011022425,-0.1794987196303209,0.014570109636468627,19870.8012123403
2013-07-01,CZE,CZK,Czech Republic,70.45,20.1828,3.49059595298967,0.04464757029043886,0.0017062420019906804,20133.1691431353
2014-07-01,CZE,CZK,Czech Republic,70.45,20.3877,3.4555148447348194,-0.010050177312789257,0.0,19890.9199056648
2015-07-01,CZE,CZK,Czech Republic,70.0,24.70225,2.83374996204799,-0.1799340794713167,-0.00638750887154014,17829.6983223668
2016-07-01,CZE,CZK,Czech Republic,75.0,24.54655,3.0554191933285897,0.07822469669144574,0.07142857142857142,18575.232027191498
2017-07-01,CZE,CZK,Czech Republic,75.0,22.8561,3.2813997138619397,0.07396056195063883,0.0,20636.199952435
2018-07-01,CZE,CZK,Czech Republic,75.0,22.06475,3.39908677868546,0.03586489763083826,0.0,23424.4804601855
2019-07-09,CZE,CZK,Czech Republic,85.0,22.7993,3.7281846372476397,0.09681949299613134,0.13333333333333333,23664.8478631108
2020-07-01,CZE,CZK,Czech Republic,89.0,23.4134,3.80124202379834,0.01959596791982798,0.047058823529411764,22992.8793833348
2000-04-01,EUZ,EUR,Euro area,2.56,1.075268817,2.38080000045235,,,
2001-04-01,EUZ,EUR,Euro area,2.57,1.136363636,2.26160000072371,-0.05006720417758402,0.0039062499999999167,
2002-04-01,EUZ,EUR,Euro area,2.67,1.123595506,2.37629999919206,0.050716306345793334,0.03891050583657591,
2003-04-01,EUZ,EUR,Euro area,2.71,0.9090909090000001,2.9810000002981,0.254471237348667,0.014981273408239714,
2004-05-01,EUZ,EUR,Euro area,2.74,0.833333333,3.2880000013152,0.10298557564119427,0.011070110701107102,
2005-06-01,EUZ,EUR,Euro area,2.92,0.814929509,3.58313199823029,0.08976033965846618,0.0656934306569342,
2006-05-01,EUZ,EUR,Euro area,2.9395735289999996,0.780365992,3.7669164970479603,0.05129157924085456,0.006703263356164262,
2007-06-01,EUZ,EUR,Euro area,3.057482443,0.7337564659999999,4.1668899487422,0.10618059943927316,0.040110891201320414,
2008-06-01,EUZ,EUR,Euro area,3.36856,0.630497147,5.342704588003469,0.28218039202503925,0.10174303951023536,
2009-07-01,EUZ,EUR,Euro area,3.31,0.7168972690000001,4.6171189975617,-0.13580866740620506,-0.01738428289833043,
2010-07-01,EUZ,EUR,Euro area,3.3800310710000003,0.78015291,4.33252382664316,-0.06163912410939263,0.021157423262839963,
2011-07-01,EUZ,EUR,Euro area,3.437660401,0.697520315,4.92840183586624,0.13753600281634604,0.017049940899788757,
2012-07-01,EUZ,EUR,Euro area,3.5834822410000005,0.8248443109999999,4.3444346929611095,-0.11849016422632871,0.042418919552839336,
2013-07-01,EUZ,EUR,Euro area,3.6238704889999998,0.777756173,4.65939148386547,0.07249661075919865,0.011270670616949568,
2014-07-01,EUZ,EUR,Euro area,3.67923829,0.7427489140000001,4.95354246993891,0.06313077299729489,0.015278636796779868,
2015-07-01,EUZ,EUR,Euro area,3.7,0.9127002240000001,4.05390499827466,-0.18161497092712806,0.005642937033034731,
2016-07-01,EUZ,EUR,Euro area,3.82,0.908306463,4.20562899815015,0.037426629370955464,0.03243243243243234,
2017-07-01,EUZ,EUR,Euro area,3.91,0.875695083,4.4650244998577895,0.06167817033355411,0.02356020942408385,
2018-07-01,EUZ,EUR,Euro area,4.04,0.8532059212490941,4.735082,0.06048287084445159,0.033248081841432194,
2019-07-09,EUZ,EUR,Euro area,4.08,0.892339267389462,4.572252,-0.03438800003885898,0.00990099009900991,
2020-07-01,EUZ,EUR,Euro area,4.21,0.8796235211329549,4.7861385,0.046779245763356896,0.031862745098039186,
2000-04-01,JPN,JPY,Japan,294.0,106.0,2.77358490566038,,,39169.3595701504
2001-04-01,JPN,JPY,Japan,294.0,124.0,2.37096774193548,-0.14516129032258288,0.0,34406.1824638092
2002-04-01,JPN,JPY,Japan,262.0,130.0,2.01538461538462,-0.14997383568811798,-0.10884353741496598,32820.7936433254
2003-04-01,JPN,JPY,Japan,262.0,120.0,2.18333333333333,0.0833333333333291,0.0,35387.037420359906
2004-05-01,JPN,JPY,Japan,262.0,113.0,2.31858407079646,0.06194690265486869,0.0,38298.980171230294
2005-06-01,JPN,JPY,Japan,250.0,106.715,2.34268846928735,0.010396171868208461,-0.04580152671755725,37812.8950199948
2006-05-01,JPN,JPY,Japan,250.0,112.105,2.23005218322109,-0.04807992507024391,0.0,35991.546002862
2007-06-01,JPN,JPY,Japan,280.0,122.315,2.2891714017087,0.026510239954214112,0.12,35779.0245416427
2008-06-01,JPN,JPY,Japan,280.0,106.855,2.62037340320996,0.1446820457629523,0.0,39876.3039685725
2009-07-01,JPN,JPY,Japan,320.0,92.565,3.45703019499811,0.3192891481661525,0.14285714285714285,41308.9968370512
2010-07-01,JPN,JPY,Japan,320.0,87.18,3.67056664372563,0.06176875430144651,0.0,44968.156234973896
2011-07-01,JPN,JPY,Japan,320.0,78.365,4.08345562432208,0.11248644165124519,0.0,48760.078949421106
2012-07-01,JPN,JPY,Japan,320.0,78.22,4.09102531321913,0.001853745845054084,0.0,49145.28043081929
2013-07-01,JPN,JPY,Japan,320.0,100.105,3.1966435242994904,-0.21862044852904414,0.0,40898.6478964744
2014-07-01,JPN,JPY,Japan,370.0,101.53,3.6442430808628,0.14002173003053134,0.15625,38475.3952461838
2015-07-01,JPN,JPY,Japan,370.0,123.935,2.98543591398717,-0.1807802477104938,0.0,34960.6393843385
2016-07-01,JPN,JPY,Japan,370.0,106.725,3.46685406418365,0.16125556336378594,0.0,39375.4731620781
2017-07-01,JPN,JPY,Japan,380.0,113.06,3.36104723155846,-0.030519551924117292,0.02702702702702703,38834.0529341227
2018-07-01,JPN,JPY,Japan,390.0,111.25,3.50561797752809,0.04301360141927995,0.02631578947368421,39751.1330982711
2019-07-09,JPN,JPY,Japan,390.0,108.765,3.58571231554268,0.022847423343905476,0.0,40415.9567649547
2020-07-01,JPN,JPY,Japan,390.0,107.275,3.6355161966907503,0.013889536238640705,0.0,40040.7655055923
